onnx_name,mac_ori,ori_peak_mem,peak_after_ourTS_bal,peak_after_tinyTS,peak_after_tinynas,reduction_ourTS_bal,reduction_tinyTS,reduction_tinynas,needTS,valid_ourTS_bal,valid_tinyTS,valid_tinynas,TSwork_ourTS_bal,TSwork_tinyTS,TSwork_tinynas
w0.2_ir128_subnet_ID96,21358592,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID97,15131264,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID98,52897792,131072,131072,-1,131072,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir128_subnet_ID99,48757248,196608,196608,-1,196608,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir32_subnet_ID0,2456960,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir32_subnet_ID1,6082048,15360,15360,-1,15360,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir32_subnet_ID10,7634432,19456,19456,-1,19456,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir32_subnet_ID100,2803168,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir32_subnet_ID101,6513376,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir32_subnet_ID102,4750848,15360,15360,-1,15360,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir32_subnet_ID103,3889152,19456,19456,-1,19456,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.2_ir32_subnet_ID104,18263552,19456,19456,-1,19456,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
