onnx_name,mac_ori,ori_peak_mem,peak_after_ourTS_bal,peak_after_tinyTS,peak_after_tinynas,reduction_ourTS_bal,reduction_tinyTS,reduction_tinynas,needTS,valid_ourTS_bal,valid_tinyTS,valid_tinynas,TSwork_ourTS_bal,TSwork_tinyTS,TSwork_tinynas
w1.0_ir32_subnet_ID179,121257984,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID18,109387776,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID180,40359936,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID181,86697984,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID182,15587328,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID183,36784128,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID184,53796864,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID185,191963136,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID186,84541440,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID187,63621120,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID188,17006592,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID189,167411712,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID19,326074368,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID190,8030208,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID191,23642112,29184,29184,-1,29184,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID192,227721216,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID193,32342016,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID194,41410560,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID195,22241280,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID196,34775040,29184,29184,-1,29184,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID197,115580928,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID198,30793728,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID199,10573824,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID2,42958848,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID20,447873024,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID21,42590208,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID22,156205056,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID23,199114752,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID24,13449216,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID25,11550720,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID26,114788352,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID27,124944384,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID28,5265408,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID29,77242368,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID3,14628864,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID30,39088128,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID31,131284992,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID32,138067968,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID33,8232960,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID34,12306432,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID35,29300736,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID36,113074176,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID37,178987008,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID38,17319936,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID39,35659776,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID4,21706752,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID40,6647808,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID41,30130176,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID42,76173312,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID43,24987648,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID44,5744640,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID45,12472320,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID46,127893504,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID47,45834240,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID48,7680000,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID49,357040128,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID5,108705792,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID50,111120384,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID51,79896576,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID52,16306176,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID53,137625600,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID54,14204928,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID55,22149120,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID56,7090176,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID57,48119808,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID58,20471808,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID59,21725184,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID6,108650496,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID60,65667072,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID61,78624768,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID62,158656512,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID63,151339008,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID64,71344128,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID65,621428736,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID66,30517248,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID67,61390848,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID68,31991808,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID69,337649664,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID7,26314752,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID70,9062400,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID71,7403520,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID72,6942720,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID73,116834304,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID74,146030592,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID75,423174144,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID76,11937792,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID77,28139520,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID78,85204992,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID79,31365120,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID8,120152064,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID80,8970240,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID81,298057728,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID82,29853696,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID83,30093312,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID84,74956800,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID85,294518784,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID86,30793728,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID87,6334464,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID88,187465728,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID89,22241280,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID9,8804352,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID90,16932864,33792,33792,-1,33792,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID91,104595456,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID92,20582400,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID93,100909056,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID94,427229184,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir32_subnet_ID95,15218688,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID96,16619520,16896,16896,-1,16896,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID97,6776832,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID98,85426176,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir32_subnet_ID99,46276608,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID0,195502080,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID1,89776128,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID10,106364928,135168,98304,98304,135168,27.27%,27.27%,0.00%,1,1,1,0,1,1,0
w1.0_ir64_subnet_ID100,874020864,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID101,247922688,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID102,68026368,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID103,139763712,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID104,127156224,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID105,110788608,135168,98304,98304,135168,27.27%,27.27%,0.00%,1,1,1,0,1,1,0
w1.0_ir64_subnet_ID106,101720064,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID107,27623424,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID108,350257152,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID109,210984960,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID11,492404736,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID110,43991040,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID111,59252736,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID112,133791744,135168,98304,98304,135168,27.27%,27.27%,0.00%,1,1,1,0,1,1,0
w1.0_ir64_subnet_ID113,45096960,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID114,323567616,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID115,656375808,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID116,531922944,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID117,50405376,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID118,262668288,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID119,62791680,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID12,37060608,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID120,1401618432,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID121,1224376320,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID122,2496921600,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID123,245268480,135168,98304,98304,135168,27.27%,27.27%,0.00%,1,1,1,0,1,1,0
w1.0_ir64_subnet_ID124,42442752,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID125,163430400,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID126,139616256,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID127,431947776,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID128,51732480,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID129,421330944,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID13,90808320,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID130,92356608,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID131,91471872,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID132,130031616,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID133,87564288,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID134,80044032,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID135,1766129664,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID136,107692032,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID137,133791744,135168,98304,98304,135168,27.27%,27.27%,0.00%,1,1,1,0,1,1,0
w1.0_ir64_subnet_ID138,197861376,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID139,775225344,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID14,575275008,786432,786432,786432,786432,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID140,253231104,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID141,214450176,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID142,125239296,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID143,71565312,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID144,163651584,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID145,83288064,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID146,108134400,135168,98304,98304,135168,27.27%,27.27%,0.00%,1,1,1,0,1,1,0
w1.0_ir64_subnet_ID147,66846720,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID148,457457664,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID149,504496128,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID15,263553024,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID150,115875840,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID151,30203904,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID152,239075328,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID153,122068992,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID154,35438592,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID155,410124288,786432,786432,786432,786432,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID156,113000448,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID157,233472000,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID158,208551936,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID159,546078720,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID16,226689024,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID160,164093952,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID161,348782592,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID162,64561152,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID163,1257406464,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID164,117055488,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID165,63160320,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID166,40452096,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID167,42958848,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID168,958070784,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID169,122880000,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID17,253820928,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID170,53575680,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID171,179798016,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID172,1447624704,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID173,143081472,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID174,450748416,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID175,104153088,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID176,23126016,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID177,634699776,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID178,122363904,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID179,665518080,786432,786432,786432,786432,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID18,222044160,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID180,73408512,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID181,125681664,196608,196608,196608,196608,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID182,239001600,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID183,501252096,786432,786432,786432,786432,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID184,51068928,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID185,596508672,786432,786432,786432,786432,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID186,185106432,135168,98304,98304,135168,27.27%,27.27%,0.00%,1,1,1,0,1,1,0
w1.0_ir64_subnet_ID187,150601728,135168,98304,98304,135168,27.27%,27.27%,0.00%,1,1,1,0,1,1,0
w1.0_ir64_subnet_ID188,899088384,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID189,163872768,135168,98304,98304,135168,27.27%,27.27%,0.00%,1,1,1,0,1,1,0
w1.0_ir64_subnet_ID19,2532311040,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID190,490561536,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID191,263553024,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID192,37650432,49152,49152,-1,49152,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w1.0_ir64_subnet_ID193,154140672,135168,98304,98304,135168,27.27%,27.27%,0.00%,1,1,1,0,1,1,0
w1.0_ir64_subnet_ID194,1367113728,1081344,1081344,786432,1081344,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID195,339419136,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID196,569671680,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID197,465862656,270336,270336,196608,270336,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w1.0_ir64_subnet_ID198,97075200,67584,67584,-1,67584,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
